Lea State,LEA,School State,School,ID,Year,Category,Instances,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,LEP
GA,ATLANTA PUBLIC SCHOOLS,GA,SUTTON MIDDLE SCHOOL,130012000107,2013,Referral to law enforcement,,0.00,,0.00,0.00,2.00,4.00,0.00,0.00,6.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SUTTON MIDDLE SCHOOL,130012000107,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SUTTON MIDDLE SCHOOL,130012000107,2013,Total enrollment,,4.00,,43.00,2.00,373.00,430.00,595.00,55.00,1502.00,91.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,2.00,49.00,0.00,0.00,51.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,2.00,34.00,0.00,0.00,36.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,FAIN ELEMENTARY SCHOOL,130012000110,2013,Total enrollment,,0.00,,0.00,0.00,28.00,496.00,0.00,4.00,528.00,13.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONTINENTAL COLONY ELEMENTARY SCHOOL,130012000113,2013,Total enrollment,,0.00,,0.00,0.00,4.00,409.00,0.00,0.00,413.00,4.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,BEECHER HILLS ELEMENTARY SCHOOL,130012000118,2013,Total enrollment,,0.00,,0.00,0.00,7.00,358.00,0.00,2.00,367.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,22.00,0.00,0.00,22.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,58.00,0.00,0.00,58.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,School-related arrest,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CRIM HIGH SCHOOL,130012000120,2013,Total enrollment,,0.00,,0.00,0.00,13.00,247.00,2.00,0.00,262.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,4.00,7.00,0.00,0.00,11.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,WEST MANOR ELEMENTARY SCHOOL,130012000121,2013,Total enrollment,,2.00,,0.00,0.00,28.00,271.00,0.00,4.00,305.00,19.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,PERKERSON ELEMENTARY SCHOOL,130012000122,2013,Total enrollment,,2.00,,0.00,0.00,10.00,529.00,2.00,4.00,547.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SMITH ELEMENTARY SCHOOL,130012000124,2013,Total enrollment,,2.00,,88.00,0.00,232.00,175.00,682.00,73.00,1252.00,130.00
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,7.00,0.00,0.00,7.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,VENETIAN HILLS ELEMENTARY SCHOOL,130012000133,2013,Total enrollment,,0.00,,0.00,0.00,7.00,373.00,0.00,2.00,382.00,7.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,LIN ELEMENTARY SCHOOL,130012000136,2013,Total enrollment,,0.00,,13.00,0.00,37.00,79.00,433.00,40.00,602.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,0.00,2.00,4.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,JACKSON ELEMENTARY SCHOOL,130012000137,2013,Total enrollment,,2.00,,40.00,0.00,55.00,106.00,685.00,28.00,916.00,31.00
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,GIDEONS ELEMENTARY SCHOOL,130012000139,2013,Total enrollment,,0.00,,0.00,0.00,4.00,529.00,0.00,4.00,537.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,31.00,0.00,0.00,31.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,28.00,0.00,0.00,28.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,School-related arrest,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOO,130012000143,2013,Total enrollment,,0.00,,4.00,2.00,31.00,340.00,4.00,4.00,385.00,19.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,2.00,28.00,0.00,0.00,30.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CONNALLY ELEMENTARY SCHOOL,130012000147,2013,Total enrollment,,0.00,,0.00,0.00,7.00,406.00,4.00,0.00,417.00,2.00
